,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,CLASS NAME
14171,14171,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,279.0,3.0,48000,Microcerculus marginatus,0.8652372360229492,Southern Nightingale-Wren
14175,14175,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,291.0,3.0,48000,Microcerculus marginatus,0.6318546533584595,Southern Nightingale-Wren
14177,14177,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,297.0,3.0,48000,Microcerculus marginatus,0.5954040884971619,Southern Nightingale-Wren
14178,14178,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,300.0,3.0,48000,Microcerculus marginatus,0.8564087748527527,Southern Nightingale-Wren
14179,14179,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,303.0,3.0,48000,Microcerculus marginatus,0.9749898314476012,Southern Nightingale-Wren
14185,14185,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,321.0,3.0,48000,Microcerculus marginatus,0.6844719052314758,Southern Nightingale-Wren
14186,14186,./../all_10_species/,XC318641 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,332.96360416666664,0,324.0,3.0,48000,Microcerculus marginatus,0.8781896233558655,Southern Nightingale-Wren
14189,14189,./../all_10_species/,XC250157 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3,28.708583333333333,0,0.0,3.0,48000,Tolmomyias sulphurescens,0.7028055191040039,Yellow-olive Flatbill
14200,14200,./../all_10_species/,XC143166 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,35.840020833333334,0,3.0,3.0,48000,Zonotrichia capensis,0.5284072160720825,Rufous-collared Sparrow
14202,14202,./../all_10_species/,XC143166 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,35.840020833333334,0,9.0,3.0,48000,Zonotrichia capensis,0.5072659850120544,Rufous-collared Sparrow
14213,14213,./../all_10_species/,XC187548 - Green-backed Trogon - Trogon viridis.mp3,40.15020833333333,0,6.0,3.0,48000,Trogon viridis,0.6238164305686951,Green-backed Trogon
14215,14215,./../all_10_species/,XC187548 - Green-backed Trogon - Trogon viridis.mp3,40.15020833333333,0,12.0,3.0,48000,Trogon viridis,0.7281604409217834,Green-backed Trogon
14218,14218,./../all_10_species/,XC187548 - Green-backed Trogon - Trogon viridis.mp3,40.15020833333333,0,21.0,3.0,48000,Trogon viridis,0.5368186831474304,Green-backed Trogon
14219,14219,./../all_10_species/,XC187548 - Green-backed Trogon - Trogon viridis.mp3,40.15020833333333,0,24.0,3.0,48000,Trogon viridis,0.7964025139808655,Green-backed Trogon
14220,14220,./../all_10_species/,XC187548 - Green-backed Trogon - Trogon viridis.mp3,40.15020833333333,0,27.0,3.0,48000,Trogon viridis,0.8000409603118896,Green-backed Trogon
14224,14224,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,0.0,3.0,48000,Microcerculus marginatus,0.7167235612869263,Southern Nightingale-Wren
14227,14227,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,9.0,3.0,48000,Microcerculus marginatus,0.671206533908844,Southern Nightingale-Wren
14229,14229,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,15.0,3.0,48000,Microcerculus marginatus,0.9594370126724244,Southern Nightingale-Wren
14230,14230,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,18.0,3.0,48000,Microcerculus marginatus,0.8760491609573364,Southern Nightingale-Wren
14232,14232,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,24.0,3.0,48000,Microcerculus marginatus,0.9672131538391112,Southern Nightingale-Wren
14234,14234,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,30.0,3.0,48000,Microcerculus marginatus,0.9935035109519958,Southern Nightingale-Wren
14236,14236,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,36.0,3.0,48000,Microcerculus marginatus,0.8969254493713379,Southern Nightingale-Wren
14238,14238,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,42.0,3.0,48000,Microcerculus marginatus,0.8228058218955994,Southern Nightingale-Wren
14240,14240,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,48.0,3.0,48000,Microcerculus marginatus,0.8063368201255798,Southern Nightingale-Wren
14242,14242,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,54.0,3.0,48000,Microcerculus marginatus,0.9250918626785278,Southern Nightingale-Wren
14243,14243,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,57.0,3.0,48000,Microcerculus marginatus,0.5741386413574219,Southern Nightingale-Wren
14244,14244,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,60.0,3.0,48000,Microcerculus marginatus,0.8754502534866333,Southern Nightingale-Wren
14245,14245,./../all_10_species/,XC395410 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,65.75891666666666,0,63.0,3.0,48000,Microcerculus marginatus,0.7673352360725403,Southern Nightingale-Wren
14246,14246,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,0.0,3.0,48000,Trogon viridis,0.5467891097068787,Green-backed Trogon
14247,14247,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,3.0,3.0,48000,Trogon viridis,0.8958480358123779,Green-backed Trogon
14248,14248,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,6.0,3.0,48000,Trogon viridis,0.930596888065338,Green-backed Trogon
14255,14255,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,27.0,3.0,48000,Trogon viridis,0.5756773352622986,Green-backed Trogon
14256,14256,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,30.0,3.0,48000,Trogon viridis,0.890112042427063,Green-backed Trogon
14257,14257,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,33.0,3.0,48000,Trogon viridis,0.655659019947052,Green-backed Trogon
14260,14260,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,42.0,3.0,48000,Trogon viridis,0.5489127039909363,Green-backed Trogon
14263,14263,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,51.0,3.0,48000,Trogon viridis,0.5419245958328247,Green-backed Trogon
14264,14264,./../all_10_species/,XC129872 - Green-backed Trogon - Trogon viridis.mp3,59.928,0,54.0,3.0,48000,Trogon viridis,0.8341749310493469,Green-backed Trogon
14267,14267,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,3.0,3.0,48000,Trogon viridis,0.7127649784088135,Green-backed Trogon
14268,14268,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,6.0,3.0,48000,Trogon viridis,0.5959396362304688,Green-backed Trogon
14271,14271,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,15.0,3.0,48000,Trogon viridis,0.6916333436965942,Green-backed Trogon
14272,14272,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,18.0,3.0,48000,Trogon viridis,0.8307105302810669,Green-backed Trogon
14285,14285,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,57.0,3.0,48000,Trogon viridis,0.5274237394332886,Green-backed Trogon
14286,14286,./../all_10_species/,XC272402 - Green-backed Trogon - Trogon viridis.mp3,82.52083333333333,0,60.0,3.0,48000,Trogon viridis,0.5603793263435364,Green-backed Trogon
14307,14307,./../all_10_species/,XC510944 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,50.088,0,12.0,3.0,48000,Zonotrichia capensis,0.6159588694572449,Rufous-collared Sparrow
14310,14310,./../all_10_species/,XC510944 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,50.088,0,21.0,3.0,48000,Zonotrichia capensis,0.635722815990448,Rufous-collared Sparrow
14322,14322,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,6.0,3.0,48000,Microcerculus marginatus,0.8194007873535156,Southern Nightingale-Wren
14325,14325,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,15.0,3.0,48000,Microcerculus marginatus,0.9571133852005004,Southern Nightingale-Wren
14326,14326,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,18.0,3.0,48000,Microcerculus marginatus,0.942578375339508,Southern Nightingale-Wren
14327,14327,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,21.0,3.0,48000,Microcerculus marginatus,0.7441341876983643,Southern Nightingale-Wren
14328,14328,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,24.0,3.0,48000,Microcerculus marginatus,0.7077984809875488,Southern Nightingale-Wren
14329,14329,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,27.0,3.0,48000,Microcerculus marginatus,0.740350067615509,Southern Nightingale-Wren
14332,14332,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,36.0,3.0,48000,Microcerculus marginatus,0.7689564824104309,Southern Nightingale-Wren
14333,14333,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,39.0,3.0,48000,Microcerculus marginatus,0.6600929498672485,Southern Nightingale-Wren
14334,14334,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,42.0,3.0,48000,Microcerculus marginatus,0.8594639301300049,Southern Nightingale-Wren
14335,14335,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,45.0,3.0,48000,Microcerculus marginatus,0.7157328724861145,Southern Nightingale-Wren
14339,14339,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,57.0,3.0,48000,Microcerculus marginatus,0.938150942325592,Southern Nightingale-Wren
14340,14340,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,60.0,3.0,48000,Microcerculus marginatus,0.7574508786201477,Southern Nightingale-Wren
14341,14341,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,63.0,3.0,48000,Microcerculus marginatus,0.8562412858009338,Southern Nightingale-Wren
14342,14342,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,66.0,3.0,48000,Microcerculus marginatus,0.7626063227653503,Southern Nightingale-Wren
14344,14344,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,72.0,3.0,48000,Microcerculus marginatus,0.5137532949447632,Southern Nightingale-Wren
14345,14345,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,75.0,3.0,48000,Microcerculus marginatus,0.5667881965637207,Southern Nightingale-Wren
14346,14346,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,78.0,3.0,48000,Microcerculus marginatus,0.8898938894271851,Southern Nightingale-Wren
14347,14347,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,81.0,3.0,48000,Microcerculus marginatus,0.7024884223937988,Southern Nightingale-Wren
14348,14348,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,84.0,3.0,48000,Microcerculus marginatus,0.7163023352622986,Southern Nightingale-Wren
14350,14350,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,90.0,3.0,48000,Microcerculus marginatus,0.8080226182937622,Southern Nightingale-Wren
14352,14352,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,96.0,3.0,48000,Microcerculus marginatus,0.6606000065803528,Southern Nightingale-Wren
14353,14353,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,99.0,3.0,48000,Microcerculus marginatus,0.5047395825386047,Southern Nightingale-Wren
14356,14356,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,108.0,3.0,48000,Microcerculus marginatus,0.7845343351364136,Southern Nightingale-Wren
14357,14357,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,111.0,3.0,48000,Microcerculus marginatus,0.9239552021026612,Southern Nightingale-Wren
14360,14360,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,120.0,3.0,48000,Microcerculus marginatus,0.8209814429283142,Southern Nightingale-Wren
14363,14363,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,129.0,3.0,48000,Microcerculus marginatus,0.9609845280647278,Southern Nightingale-Wren
14365,14365,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,135.0,3.0,48000,Microcerculus marginatus,0.7367802262306213,Southern Nightingale-Wren
14366,14366,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,138.0,3.0,48000,Microcerculus marginatus,0.8339677453041077,Southern Nightingale-Wren
14369,14369,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,147.0,3.0,48000,Microcerculus marginatus,0.5875747799873352,Southern Nightingale-Wren
14370,14370,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,150.0,3.0,48000,Microcerculus marginatus,0.9734870791435242,Southern Nightingale-Wren
14374,14374,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,162.0,3.0,48000,Microcerculus marginatus,0.6954331398010254,Southern Nightingale-Wren
14375,14375,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,165.0,3.0,48000,Microcerculus marginatus,0.7134775519371033,Southern Nightingale-Wren
14377,14377,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,171.0,3.0,48000,Microcerculus marginatus,0.7497709393501282,Southern Nightingale-Wren
14380,14380,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,180.0,3.0,48000,Microcerculus marginatus,0.8483802080154419,Southern Nightingale-Wren
14384,14384,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,192.0,3.0,48000,Microcerculus marginatus,0.5897748470306396,Southern Nightingale-Wren
14385,14385,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,195.0,3.0,48000,Microcerculus marginatus,0.8551583886146545,Southern Nightingale-Wren
14386,14386,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,198.0,3.0,48000,Microcerculus marginatus,0.9551184773445128,Southern Nightingale-Wren
14387,14387,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,201.0,3.0,48000,Microcerculus marginatus,0.5603322386741638,Southern Nightingale-Wren
14388,14388,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,204.0,3.0,48000,Microcerculus marginatus,0.7167237997055054,Southern Nightingale-Wren
14390,14390,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,210.0,3.0,48000,Microcerculus marginatus,0.9384871125221252,Southern Nightingale-Wren
14392,14392,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,216.0,3.0,48000,Microcerculus marginatus,0.6634002327919006,Southern Nightingale-Wren
14393,14393,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,219.0,3.0,48000,Microcerculus marginatus,0.8775421380996704,Southern Nightingale-Wren
14395,14395,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,225.0,3.0,48000,Microcerculus marginatus,0.933012068271637,Southern Nightingale-Wren
14396,14396,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,228.0,3.0,48000,Microcerculus marginatus,0.6086232662200928,Southern Nightingale-Wren
14397,14397,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,231.0,3.0,48000,Microcerculus marginatus,0.7780439257621765,Southern Nightingale-Wren
14399,14399,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,237.0,3.0,48000,Microcerculus marginatus,0.7941741943359375,Southern Nightingale-Wren
14400,14400,./../all_10_species/,XC73829 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,252.369625,0,240.0,3.0,48000,Microcerculus marginatus,0.9743396043777466,Southern Nightingale-Wren
